views,likes,dislikes,comment_count,type
411451,8532,226,1161,0
860651,45551,355,2318,0
430287,11498,332,700,0
952401,23640,767,1613,0
6032757,89919,4211,3855,1
2476262,169499,7035,24103,1
622813,62795,1248,3331,0
1811610,9168,5562,11048,1
16993131,2141306,17759,227463,1
6262553,269830,11501,27791,1
631850,34563,1436,2273,0
10416393,121443,7395,12708,1
3035145,97274,2933,4191,1
1099872,51733,2146,5969,0
1851372,50638,673,1509,1
15188497,544499,11071,53506,1
1372475,29328,477,5728,1
626065,36221,308,2988,0
6233968,135566,4702,4869,1
3029851,103894,5805,11633,1
664882,12061,776,793,0
1118107,39950,390,1933,0
15088622,385303,11915,17156,1
1103827,14974,1347,1302,0
1116759,43118,1119,2787,0
651035,11836,410,554,0
5790135,300602,19537,59994,1
446704,4067,722,1154,0
3140961,115164,11542,17129,1
2231688,163338,874,7195,1
778706,34940,1735,6146,0
1329970,37146,1058,1283,1
1656235,98896,8019,11137,1
1875053,72568,630,1829,1
9001804,377623,7464,30707,1
41604561,670203,15663,26743,1
6978753,351687,25332,23914,1
15873034,1386616,40714,141630,1
899572,12377,519,3377,0
857701,40449,1358,5388,0
2204942,38836,1436,4354,1
379441,3814,171,490,0
1023661,101975,1153,5218,0
1634519,7168,533,1529,1
342491,12367,232,2331,0
1271178,53254,1641,8293,1
559040,27423,625,2550,0
9823890,278350,2335,21968,1
814867,30864,2480,5536,0
7804127,225931,4500,8369,1
358184,5854,4682,10274,0
659891,28046,523,4263,0
221744,2574,61,191,0
567559,26145,394,2698,0
1184750,113406,920,6543,1
636209,1769,117,489,0
264767,3296,68,247,0
351287,19988,1200,1747,0
689286,65915,489,3912,0
683973,3184,302,798,0
181720,20721,225,0,0
10460826,160565,6579,16690,1
873345,24943,2554,4047,0
1464448,39306,1197,3051,1
1002018,54157,516,3481,0
1895190,43097,1544,3452,1
633236,15480,242,1629,0
1868126,58364,1952,4348,1
750352,21032,423,719,0
838886,41917,849,3086,0
1581915,73212,4849,23851,1
477119,8783,363,1089,0
413735,26492,397,21651,0
4242693,129303,11528,37763,1
1277417,46568,2453,3968,1
1346200,26380,922,3687,1
283531,5743,194,434,0
3111841,38688,1030,3563,1
971327,28913,671,2182,0
1071424,58977,860,23195,0
3318782,62895,10687,7730,1
1721072,32545,1281,4216,1
3637097,170697,7456,18012,1
435338,23194,370,1091,0
1759899,43902,1199,4648,1
529440,30165,311,1116,0
2782387,26055,1328,2237,1
384434,498,57,132,0
1637917,80961,470,5176,1
365063,15651,264,1197,0
1184846,21900,8796,2026,1
996561,6889,561,1508,0
2132981,113670,2481,10020,1
5785204,53368,3522,5592,1
453537,14257,1495,1410,0
691727,8673,523,1590,0
458066,14978,238,4304,0
749932,54625,747,5161,0
10613009,4743,398,516,1
805277,23400,335,1805,0
240123,14403,273,3746,0
3561059,72471,13626,12106,1
1094803,28718,1119,2810,0
1226270,19752,1063,2420,1
2345816,126986,1086,18093,1
1404851,47717,3293,4406,1
497189,18636,318,1155,0
858042,79567,688,6739,0
1109397,18731,787,2964,0
918388,18123,1122,2199,0
756500,19987,709,5305,0
2224831,38485,1155,2118,1
2058009,141016,1572,9545,1
148800,4989,47,267,0
9638151,224462,5857,0,1
538710,28463,813,2036,0
8551615,280912,24571,29086,1
298480,2998,62,340,0
1290403,90322,1299,6453,1
710861,16216,571,2178,0
7223754,391342,8917,378185,1
18968406,317109,11056,28047,1
171324,8698,428,948,0
868565,7840,8735,14180,0
140314,5901,285,572,0
1305014,37073,329,1745,1
1312727,32140,3169,7851,1
28074347,821028,15949,39112,1
1168558,10315,1742,1841,0
1800389,15255,967,1574,1
1126748,32369,1028,2671,0
832775,10562,429,1332,0
2202201,16765,479,1937,1
30024810,1178057,28354,82283,1
8726644,33241,16833,7862,1
291463,3446,150,529,0
953189,35363,583,2091,0
2164861,76915,1057,3518,1
215895,7754,215,1350,0
367325,5944,876,1020,0
1489402,22126,417,817,1
1994015,19437,1154,1690,1
540776,7999,376,805,0
757595,20355,342,1584,0
1300682,31813,459,2148,1
533503,26975,1410,1870,0
1316936,8848,534,4480,1
667705,10038,34254,10818,0
374673,4428,133,282,0
527432,15866,1349,4055,0
1518863,107681,2603,8249,1
130715,4935,238,1134,0
337313,12719,224,721,0
1227156,8346,2139,3965,1
135139,1857,64,398,0
1144766,34435,719,1763,0
8683598,231976,13966,32138,1
944427,51523,785,9622,0
314888,8131,164,627,0
1583179,104551,909,7268,1
2418238,30673,1358,1369,1
17483072,159270,26625,12662,1
10406198,333235,19441,18512,1
869672,21599,1032,1438,0
1207030,50148,2107,5583,1
278613,2357,340,693,0
296102,9759,175,277,0
1854921,31921,1922,4521,1
444424,5348,373,534,0
366217,16547,69,993,0
311864,13065,887,2200,0
1072916,27096,483,3529,0
14753593,401009,8610,27967,1
1622839,85128,1143,2615,1
1216377,10806,2509,2602,1
497769,13595,122,292,0
56873730,1252979,111344,229073,1
1233628,56641,1837,4739,1
1044122,23924,666,4615,0
777920,20816,1925,1767,0
878522,19794,276,1412,0
1757225,14854,573,1916,1
3749189,203823,3167,37876,1
389297,23934,80,1419,0
882722,43664,927,4539,0
441383,4268,497,517,0
417101,2348,1143,449,0
530819,20137,410,2265,0
42590240,847657,25478,50754,1
2541283,108900,3048,11439,1
2604334,166771,2777,14246,1
859328,3479,430,1089,0
644965,14473,867,1707,0
871455,65704,777,8037,0
485377,10427,827,2099,0
716164,21804,301,2219,0
1612900,20023,817,2327,1
755558,8330,869,1435,0
2545332,27809,788,865,1
10364332,279616,8942,10756,1
8445220,231412,29495,14964,1
965751,54071,2862,6651,0
295995,14323,283,2133,0
2616178,62262,1282,1840,1
24741479,471522,13895,11571,1
24404841,753578,13802,57571,1
1691152,32502,2067,4457,1
1792082,35825,443,1303,1
723798,25436,1601,3123,0
428836,1494,381,263,0
766541,3605,408,2167,0
1354384,22967,1230,4230,1
436984,8913,237,1199,0
873750,45919,361,2326,0
957016,23720,770,1623,0
433557,11549,333,700,0
6678607,93903,4382,3926,1
2486062,169888,7037,24134,1
627497,63185,1253,3329,0
1816646,9181,5565,11070,1
17296874,2151879,18056,227360,1
6319872,271246,11537,27824,1
633882,34664,1436,2276,0
10788984,126391,7805,13289,1
3077615,97972,2965,4198,1
1116365,52181,2195,6012,0
15552885,548563,11180,53665,1
1380632,29464,479,5715,1
628330,36308,308,3001,0
6554859,138623,4808,4966,1
3032542,103899,5805,11628,1
669004,12165,779,804,0
1120841,39990,391,1939,0
1108807,15032,1352,1303,0
1158695,43551,1169,2822,0
661061,11911,411,556,0
1400683,36483,9049,8087,1
14126383,521495,44154,36801,1
820015,48825,1288,9175,0
1095157,4520,401,807,0
1440582,45645,1030,4014,1
2023140,22837,1410,6855,1
2783741,125003,1119,10555,1
1465006,36507,1407,6461,1
743656,30878,975,2616,0
25066435,1689621,54933,164604,1
979617,51845,1781,6140,0
475766,33207,115,2308,0
1205799,49574,2013,6165,1
2279059,157508,2091,6442,1
228958,10376,66,1113,0
2888509,47361,1751,5245,1
511809,15084,341,2801,0
390979,5909,220,846,0
500944,4668,234,609,0
1145367,43579,1179,3347,0
246960,6152,117,392,0
1491571,58222,1945,8865,1
11861050,308244,2825,24162,1
995950,34321,3398,6068,0
565519,8121,7819,16813,0
9225029,251744,5436,9463,1
306151,3165,101,264,0
281368,6564,165,904,0
776281,30805,594,4614,0
1408492,124202,1056,6992,1
460244,4619,139,406,0
634249,27990,462,2881,0
277150,12205,700,1323,0
758844,2099,162,630,0
972874,82447,596,4606,0
122498,3257,84,130,0
408284,21649,1613,1899,0
810730,3714,397,959,0
200246,7102,277,385,0
213573,22381,335,0,0
202787,7841,230,817,0
947076,26229,2707,4247,0
11326260,167357,6935,16710,1
1682356,43933,1333,3263,1
912015,19081,342,2039,0
1143544,59109,595,3711,0
2070286,46493,1675,3702,1
245101,4985,62,512,0
1972387,60656,2101,4512,1
809750,22248,462,913,0
164703,7803,205,306,0
118831,2587,307,986,0
897223,43527,907,2838,0
1638715,74374,5023,23950,1
459331,27905,431,23007,0
1615691,52089,2891,4219,1
499713,9020,387,883,0
4532652,132867,12065,38751,1
1576370,28325,1047,4022,1
3311380,40197,1104,3679,1
1061052,30100,708,2212,0
1102965,59830,897,23271,0
4054378,180765,8541,19045,1
634164,33381,347,1141,0
1828243,44788,1247,4738,1
390079,543,58,154,0
2934876,26926,1471,2312,1
1714108,82769,482,5235,1
442333,17597,322,1349,0
1005155,6922,568,1513,0
1201209,22054,8884,2035,1
6021655,54404,3608,5689,1
2216736,116029,2536,10162,1
818709,9994,589,1687,0
457751,14333,1507,1421,0
491039,15551,259,4428,0
855819,58567,802,5417,0
120141,6639,73,550,0
824250,23804,339,1419,0
4046569,79615,14110,12779,1
11334001,4910,416,551,1
2497665,132831,1149,18734,1
1279931,20241,1090,2444,1
1122136,29314,1138,2844,0
533167,19238,334,1168,0
1438062,48321,3337,4439,1
1160805,19261,816,3031,0
866345,80014,692,6810,0
776037,20353,719,5319,0
947233,18363,1142,2232,0
2277333,38992,1175,2136,1
2118216,143608,1612,9666,1
153501,5107,48,266,0
10216106,233312,6132,0,1
553053,28834,846,2055,0
9360574,293602,25586,29676,1
308002,3052,64,337,0
1356529,93311,1337,6636,1
723655,16290,582,2205,0
7645235,402569,9373,383762,1
20165538,321456,11633,28308,1
188363,9166,469,959,0
143011,3181,45,357,0
874396,7867,8763,14172,0
142139,5969,286,572,0
1332368,37857,332,1781,1
1340813,32431,3225,7896,1
32289017,863232,17337,40154,1
1239063,10924,1827,1829,1
1832326,15392,974,1599,1
1215732,33864,1098,2758,1
840326,10624,430,1338,0
2247447,17020,495,1983,1
32434733,1212362,29414,82834,1
8787304,33509,17112,7955,1
1862357,41625,896,2146,1
292468,3452,151,537,0
2601155,79545,1198,3574,1
218809,7813,220,1364,0
369772,5970,880,1021,0
1513287,22501,426,832,1
2020079,19584,1168,1681,1
552311,8105,378,812,0
764075,20499,342,1409,0
1320153,31990,460,2139,1
549808,27217,1417,1863,0
1327228,8880,538,4487,1
670551,10073,34329,10830,0
400100,4689,142,281,0
543284,16148,1374,4117,0
1537759,108385,2625,7797,1
131863,4965,238,1137,0
341389,12845,225,709,0
9882666,243924,14720,33332,1
1235232,8358,2146,3972,1
1155687,34577,721,1763,0
136012,1869,65,399,0
958573,51881,790,9631,0
318349,8197,166,628,0
1594591,104938,913,7268,1
2682587,32015,1467,1388,1
17719975,161078,26939,12696,1
11475261,348312,20137,19084,1
880477,21768,1038,1444,0
1215199,50342,2110,5575,1
280009,2371,342,693,0
302237,9856,179,278,0
1862504,32017,1926,4529,1
455195,5413,379,538,0
372538,16758,69,1002,0
314539,13153,892,2223,0
14952752,403610,8696,28008,1
1630940,85323,1143,2606,1
1229166,10861,2518,2604,1
517589,14171,125,291,0
59326481,1269261,112989,230471,1
1242006,56822,1846,4760,1
1055105,24096,671,4629,0
782535,20902,1932,1764,0
1767602,14953,575,1950,1
3790135,204492,3183,38055,1
393962,24110,82,1421,0
889457,43833,936,4541,0
446299,4295,503,523,0
419400,2357,1147,450,0
45705121,875555,26841,51594,1
536730,20261,412,2275,0
2559606,109284,3067,11457,1
2626381,167615,2796,14310,1
862574,3487,432,1090,0
651498,14553,869,1696,0
915619,67321,801,8139,0
489028,10521,833,2109,0
1648062,20415,839,2340,1
761406,8395,876,1453,0
2559417,27926,788,864,1
10831147,284030,9106,10800,1
8610418,233193,29634,14995,1
975967,54435,2880,6658,0
2683570,62932,1303,1841,1
26622559,486011,14468,11763,1
26063429,778355,14317,58747,1
1695455,32543,2070,4492,1
729738,25563,1603,3124,0
433515,1509,384,264,0
775982,3669,410,2173,0
465025,9279,240,1225,0
1362903,23061,1235,4229,1
883015,46193,365,2352,0
961278,23809,773,1626,0
436490,11590,333,702,0
7358142,97875,4556,3967,1
2495467,170257,7042,24161,1
631554,63487,1253,3298,0
1822026,9202,5573,11096,1
17624672,2162749,18342,227648,1
6388743,272821,11577,27986,1
636106,34759,1436,2276,0
11383684,132635,8302,13841,1
3121631,98611,2997,4197,1
923655,81677,2985,15781,0
2306250,63840,1502,7015,1
1945720,128539,1042,9111,1
397920,11932,348,2845,0
397920,11932,348,2845,0
1349333,33031,4848,15491,1
1689482,7324,559,2254,1
1412847,37808,734,0,1
645290,1924,191,599,0
2437916,91314,20721,21838,1
514544,24789,485,5930,0
4265080,136290,4735,11895,1
3013754,152566,1682,17129,1
369771,11620,646,3476,0
7566372,55220,6576,2667,1
316379,2388,755,0,0
1757891,78358,3383,13858,1
705768,25448,749,1503,0
1738961,40596,12359,9268,1
2843450,246460,2879,13751,1
19259963,623786,53529,42784,1
1704418,50631,1294,4463,1
2443489,25971,1728,7924,1
975702,36226,1367,3013,0
3269724,138149,1267,11508,1
249518,20078,104,2543,0
32331284,1890549,64058,176926,1
1670370,40437,1711,7008,1
172804,1906,142,608,0
1215713,60509,2297,6888,1
3273218,140376,4955,6872,1
430944,9181,224,595,0
758771,46374,209,3138,0
3171128,185721,2635,6934,1
309769,12737,104,1307,0
1317655,52371,2259,6385,1
592941,7939,333,1083,0
607144,16505,404,3032,0
3232471,51856,1917,5419,1
1427647,48137,1433,3621,1
550371,5001,266,660,0
329328,7188,217,998,0
1635166,61017,2139,9267,1
13310689,326373,3150,25394,1
788271,10118,10023,21523,0
10523399,282075,6270,10352,1
352217,3465,132,306,0
820771,31693,628,4742,0
367654,15178,969,1612,0
1583067,130858,1157,7257,1
562322,5156,179,459,0
147533,3632,128,156,0
680977,29255,497,2951,0
1172876,91548,672,4883,0
802609,2221,186,672,0
437422,22531,1788,1936,0
240713,8658,268,871,0
904141,4056,436,1057,0
225419,23134,363,0,0
1000458,26934,2792,4332,0
1891541,48138,1472,3425,1
11915843,171076,7096,16902,1
1120930,21093,410,2220,0
1253984,63316,632,3853,1
2237876,49694,1760,3880,1
260410,5156,68,515,0
127864,2744,333,1045,0
181928,8401,225,319,0
2016575,61714,2140,4566,1
839839,22714,478,983,0
933397,44494,936,2838,0
489167,28647,451,23885,0
512788,9162,390,890,0
1711603,29388,1119,4232,1
4672279,134699,12344,39312,1
3458851,41150,1144,3757,1
1128889,30934,731,2222,0
1124895,60448,918,23375,0
763613,36302,391,1202,0
4315480,186948,9067,19780,1
1870346,45326,1270,4833,1
394089,553,59,159,0
3031998,27215,1535,2315,1
1760794,84032,495,5327,1
493303,19004,353,1409,0
1011136,6948,575,1524,0
1216328,22205,8954,2053,1
6179984,55052,3656,5768,1
2306642,118265,2608,10368,1
883420,10750,626,1735,0
462746,14405,1520,1432,0
933136,61255,835,5556,0
521186,16048,274,4513,0
126535,6913,76,556,0
838402,24115,342,1420,0
4368722,84271,14480,13418,1
12050573,5008,428,552,1
2738520,141553,1239,19294,1
1330675,20765,1105,2497,1
1142433,29625,1148,2878,0
561600,19698,347,1183,0
1461157,48711,3383,4460,1
1202544,19706,835,3075,1
873694,80355,697,6819,0
980525,18677,1165,2238,0
2321199,39426,1193,2162,1
2164494,145577,1649,9760,1
158160,5215,48,270,0
564662,29171,857,2077,0
10116647,304727,26476,30466,1
332765,3459,72,396,0
1411138,95521,1378,6750,1
737371,16347,590,2223,0
21137615,324673,12016,28438,1
201759,9432,486,982,0
149506,3251,49,357,0
875577,7871,8775,14169,0
146340,6087,287,578,0
1362889,38779,342,1819,1
1361606,32707,3258,7917,1
36488080,903331,18721,41124,1
1299642,11385,1892,1889,1
1853334,15499,978,1601,1
1283463,34903,1148,2872,1
846060,10666,431,1328,0
2268790,17158,503,2013,1
34321198,1233319,30195,83491,1
2827042,47477,1208,2294,1
8837197,33724,17287,8041,1
293295,3457,153,532,0
3018613,82255,1356,3606,1
221376,7868,221,1365,0
371677,5994,882,1014,0
1540672,22917,430,833,1
2044300,19749,1182,1694,1
564461,8225,384,817,0
771720,20614,344,1409,0
1335365,32145,462,2143,1
560766,27431,1424,1870,0
1334588,8917,539,4501,1
673554,10112,34404,10825,0
561339,16441,1420,4207,0
421028,4867,150,308,0
1551173,108889,2632,7779,1
133022,4995,238,1138,0
345509,12972,226,713,0
10745491,252290,15232,34222,1
1240073,8377,2149,3973,1
1166620,34715,724,1755,0
970427,52215,797,9624,0
321548,8254,167,631,0
1606439,105345,916,7274,1
2923934,33212,1581,1416,1
17907374,162530,27198,12719,1
12412315,360336,20636,19636,1
886899,21882,1045,1446,0
1223686,50586,2112,5591,1
307740,9947,183,272,0
1870014,32127,1928,4529,1
469343,5489,389,550,0
380038,17076,70,1008,0
317376,13256,898,2225,0
15119915,405832,8769,28139,1
1639679,85559,1145,2607,1
1235516,10892,2521,2599,1
536151,14699,126,305,0
61394095,1281992,114305,232276,1
1249569,56970,1854,4776,1
1064924,24205,675,4631,0
1780209,15081,585,1963,1
3829266,205147,3191,38243,1
399196,24302,82,1427,0
896317,44009,943,4540,0
450596,4328,507,521,0
48561560,901148,28257,52448,1
544074,20423,416,2273,0
2580657,109728,3087,11452,1
865509,3495,434,1089,0
661199,14727,875,1697,0
948506,68354,826,8171,0
491988,10576,840,2122,0
1684910,20786,862,2390,1
765878,8441,884,1453,0
2572249,28022,788,863,1
11261856,287706,9273,10896,1
8726385,234420,29780,15009,1
987625,54850,2890,6661,0
28352613,499345,14965,12002,1
2748148,63508,1318,1848,1
27675156,803168,14795,59864,1
490034,9560,250,1252,0
1699155,32590,2071,4493,1
733482,25650,1604,3125,0
437764,1519,387,264,0
783712,3700,412,2188,0
1372300,23179,1254,4249,1
891152,46423,366,2373,0
965264,23886,776,1639,0
7915761,101493,4701,4079,1
438733,11622,333,704,0
961607,46360,1179,6757,0
542262,5252,460,2049,0
521561,12735,238,2061,0
1061349,18085,1477,2936,0
1852675,41341,637,2832,1
655554,29714,649,3142,0
413652,18758,378,1410,0
968378,10636,7848,5829,0
1672564,118096,8466,23616,1
351034,2358,136,242,0
498655,33796,501,2707,0
385104,4028,343,1507,0
3599178,83372,2483,9442,1
374314,21629,662,1668,0
726006,16972,734,3865,0
448606,15302,150,1562,0
2631360,153673,1429,10843,1
575476,15218,426,1206,0
230360,6468,177,688,0
226597,2234,79,239,0
168135,4399,201,2598,0
168135,4399,201,2598,0
611611,34603,670,1614,0
1745244,37868,6193,17368,1
2379905,59492,1250,0,1
2039361,8130,647,2398,1
2974384,99236,28880,25192,1
789871,2186,231,640,0
579051,26497,574,6259,0
4862357,145255,5534,12613,1
3402668,165567,1987,18264,1
437159,12440,937,3576,0
8821528,61650,7716,2960,1
372488,2718,884,0,0
2180266,92045,4085,15561,1
846008,28293,965,1701,0
3587153,274260,3451,14703,1
1863842,42322,13211,9441,1
23645351,692631,59800,45901,1
1827582,53640,1383,4741,1
301360,22133,152,2718,0
1092862,39157,1543,3211,0
2615267,27160,1847,8251,1
3532608,144970,1356,11978,1
39531190,2068557,72572,185944,1
218158,2175,280,744,0
1782392,42809,1810,5307,1
1308055,64840,2495,6974,1
4197810,155679,6058,7570,1
494574,10260,276,639,0
3923869,206388,3039,7263,1
945977,55854,268,3558,0
356372,14215,112,1401,0
1366920,53674,2345,6494,1
692930,8789,384,1155,0
659415,17142,432,3090,0
1664399,50908,1604,3787,1
3439987,54732,2026,5596,1
579029,5191,279,674,0
367854,7804,242,1089,0
1739359,63169,2275,9542,1
952712,11558,11100,24642,0
14365383,340113,3364,26072,1
237797,8545,163,925,0
916204,33836,659,5083,0
379463,3635,146,306,0
415113,17215,1174,1888,0
1719489,135282,1230,7464,1
613552,5432,191,514,0
156317,3780,130,133,0
832134,2389,192,697,0
1342140,98176,720,5121,1
458176,23101,1849,1409,0
